AÑO,POSICION,DESCPOSICION
2022,3004.90.43.000P,"CAPITULO 30PRODUCTOS FARMACEUTICOS  MEDICAMENTOS (EXCEPTO LOS PRODUCTOS DE LAS PARTIDAS 30.02, 30.05 O 30.06) CONSTITUIDOSPOR PRODUCTOS MEZCLADOS O SIN MEZCLAR, PREPARADOSPARA USOS TERAPEUTICOS O PROFILACTICOS,DOSIFICADOS (INCLUIDOS LOS ADMINISTRADOS POR VIA TRANS-DERMICA) O ACONDICIONADOS PARA LA VENTA ALPOR MENOR.    -Los dem¿s.    Que contengan productos de las partidas 29.24 a 29.26, sin productos de las subpartidas  3004.90.1 a 3004.90.3.       Lidoca¿na o su clorhidrato; Flutamida."
2022,3004.90.79.900N,"CAPITULO 30PRODUCTOS FARMACEUTICOS  MEDICAMENTOS (EXCEPTO LOS PRODUCTOS DE LAS PARTIDAS 30.02, 30.05 O 30.06) CONSTITUIDOSPOR PRODUCTOS MEZCLADOS O SIN MEZCLAR, PREPARADOSPARA USOS TERAPEUTICOS O PROFILACTICOS,DOSIFICADOS (INCLUIDOS LOS ADMINISTRADOS POR VIA TRANS-DERMICA) O ACONDICIONADOS PARA LA VENTA ALPOR MENOR.    -Los dem¿s.    Que contengan productos de las partidas 29.34, 29.35 y 29.38, sin productos de las subpartidas  3004.90.1 a 3004.90.6     Los dem¿s        Los dem?s"
2022,9026.90.10.000T,"CAPITULO 90  INSTRUMENTOS Y APARATOS DE OPTICA, DEFOTOGRAFIA O DE CINEMATOGRAFIA, DE MEDIDA, DE  CONTROL O DE PRECISION; INSTRUMENTOS Y APARATOS MEDICOQUIRURGICOS; PARTES Y ACCESORIOS DE ESTOSINSTRUMENTOS O APARATOS  INSTRUMENTOS Y APARATOS PARA LA MEDIDA O CONTROL DEL CAUDAL, NIVEL, PRESION U OTRAS CARACTERISTICAS VARIABLES DE LIQUIDOS O GASES (POR EJEMPLO: CAUDALIMETROS, INDICADORES DE NIVEL, MANOMETROS, CONTADORES DE CALOR), EXCEPTO LOS INSTRUMENTOS Y APARATOS DE LAS PARTIDAS 90.14, 90.15, 90.28 O 90.32.    -Partes y accesorios.       De instrumentos y aparatos para medida o control de nivel."
2022,8708.30.19.000J,"CAPITULO 87 VEHICULOS AUTOMOVILES, TRACTORES, CICLOS Y DEMAS  VEHICULOS TERRESTRES, SUS PARTES Y ACCESORIOS  PARTES Y ACCESORIOS PARA VEHICULOS AUTOMOVILES DELAS PARTIDAS 87.01 A 87.05. -Frenos y servofrenos, y sus partes  -Frenos y servofrenos, y sus partes -Frenos y servofrenos; sus partes    Guarniciones para frenos montadas   Las dem?s"
2022,8412.21.10.000D,BIENES DE CAPITAL  LOS DEMAS MOTORES Y MAQUINAS MOTRICES. -Motores hidr¿ulicos.  -Motores hidr¿ulicos. --Con movimiento rectil¿neo (cilindros).       Cilindros hidr¿ulicos.
2022,7318.21.00.000P,"CAPITULO 73 MANUFACTURAS DE FUNDICION, DE HIERRO O DE  ACERO.  TORNILLOS, PERNOS, TUERCAS, TIRAFONDOS, ESCARPIAS ROSCADAS, REMACHES, PASADORES,CLAVIJAS, CHAVETAS, ARANDELAS (INCLUIDAS LASARANDELAS DE MUELLE (RESORTE)) Y ARTICULOSSIMILARES, DE FUNDICION, HIERRO O ACERO. -Art¿culos sin rosca:  -Art¿culos sin rosca:     --Arandelas de muelle(resorte) y las dem¿s de seguridad."
2022,7009.10.00.000R,"CAPITULO 70VIDRIO Y MANUFACTURAS DE VIDRIO  ESPEJOS DE VIDRIO, ENMARCADOS O NO, INCLUIDOS LOSESPEJOS RETROVISORES.        -Espejos retrovisores para veh¿culos."
2022,4202.22.10.000X,"CAPITULO 42 MANUFACTURAS DE CUERO; ARTICULOS  DE GUARNICIONERIA O DE TALABARTERIA;ARTICULOS DE VIAJE, BOLSOS DE MANO (CARTERAS)  Y CONTINENTES SIMILARES; MANUFACTURAS DE TRIPA  BAULES, MALETAS (VALIJAS), MALETINES, INCLUIDOS LOS DE ASEO Y LOS PORTADOCUMENTOS, PORTAFOLIOS (CARTERAS DE MANO),CARTAPACIOS, FUNDAS Y ESTUCHES PARA GAFAS (ANTEOJOS), BINOCULARES, CAMARAS FOTOGRAFICAS O CINEMATOGRAFICAS, INSTRUMENTOS MUSICALES O ARMAS Y CONTINENTES SIMILARES; SACOS DE VIAJE, SACOS (BOLSAS)* AISLANTES PARA ALIMENTOS Y BEBIDAS, BOLSAS DE ASEO, MOCHILAS, BOLSOS DE MANO(CARTERAS), BOLSAS PARA LA COMPRA, BILLETERAS, PORTAMONEDAS, PORTAMAPAS, PETACAS, PITILLERAS Y BOLSAS PARA TABACO, BOLSAS PARA HERRAMIENTAS Y PARA ARTICULOS DE DEPORTE, ESTUCHES PARA FRASCOS Y BOTELLAS, ESTUCHES PARA JOYAS, POLVERAS, ESTUCHES PARA ORFEBRERIA Y CONTINENTES SIMILARES, DE CUERO NATURAL O DE CUERO REGENERADO, HOJAS DE PLASTICO, MATERIA TEXTIL, FIBRA VULCANIZADA O CARTON, O RECUBIERTOS TOTALMENTE O EN SU MAYOR PARTE CON ESTAS MATERIAS O PAPEL. -Bolsos de mano (carteras), incluso con bandolera o sin asas.  -Bolsos de mano (carteras), incluso con bandolera o sin asas. --Con la superficie exterior de hojas de   pl¿stico o materia textil.       De hojas de pl¿stico."
2022,6912.00.00.000U,"CAPITULO 69 PRODUCTOS CERAMICOS          VAJILLA Y DEMAS ARTICULOS PARA USO DOMESTICO, HIGIENE O TOCADOR, DE CERAMICA, EXCEPTO DE   PORCELANA."
2022,3304.10.00.000J,"CAPITULO 33ACEITES ESENCIALES Y RESINOIDES; PEPARACIONES DE  PERFUMERIA, DE TOCADOR O DE COSMETICA  PREPARACIONES DE BELLEZA DE MAQUILLAJE Y PARA EL CUIDADO DE LA PIEL, EXCEPTO LOS MEDICAMENTOS, INCLUIDAS LAS PREPARACIONES ANTISOLARES Y LAS BRONCEADORAS; PREPARACIONES PARA MANICURAS O PEDICUROS.        -Preparaciones para el maquillaje de los labios."
2022,7117.90.00.000V,"CAPITULO 71PERLAS NATURALES O CULTIVADAS, PIEDRAS PRECIOSAS,  SEMIPRECIOSAS O SIMILARES, METALES PRECIOSOS, CHAPADOS DE METALES PRECIOSOS Y MANUFACTURAS DEESTAS MATERIAS; BISUTERIA; MONEDAS.  BISUTERIA.        -Los dem¿s."
2022,6505.00.90.900P,"CAPITULO 65 TOCADOS Y SUS PARTES  SOMBREROS Y DEMAS TOCADOS, DE PUNTO O CONFECCIONADOS CON ENCAJE, DE FIELTRO O DE OTRO PRODUCTO TEXTIL, EN PIEZA (PERO NO EN TIRAS), INCLUSO GUARNECIDOS; REDECILLAS PARA EL CABELLO, DE CUALQUIER MATERIA, INCLUSO GUARNECIDAS.    SOMBREROS Y DEM¿S TOCADOS, DE PUNTO O CONFECCIONADOS CON ENCAJE, FIELTRO U OTRO PRODUCTO TEXTIL, EN PIEZA (PERO NO EN TIRAS), INCLUSO GUARNECIDOS; REDECILLAS PARA EL CABELLO, DE CUALQUIER MATERIA, INCLUSO GUARNECIDAS.  --- Los demas  Los demas"
2022,8513.10.10.000C,"CAPITULO 85  MAQUINAS, APARATOS Y MATERIAL ELECTRICO Y SUS PARTES; APARATOS DE GRABACION O DE REPRODUCCION  DEL SONIDO, APARATOS DE GRABACION O DE REPRODUCCION DE IMAGENES Y DE SONIDOS DE TELEVISION, Y LAS PARTES Y ACCESORIOS DE ESTOSAPARATOS.  LAMPARAS ELECTRICAS PORTATILES CONCEBIDAS  PARAFUNCIONAR CON SU PROPIA FUENTE DE ENERGIA (POREJEMPLO: DE PILAS, DE ACUMULADORES, ELECTROMAGNETICAS), EXCEPTO LOS APARATOS DEALUMBRADO DE LA PARTIDA 8512.    -L¿mparas.       De mano, incluidas las linternas."
2022,3304.91.00.000J,"CAPITULO 33ACEITES ESENCIALES Y RESINOIDES; PEPARACIONES DE  PERFUMERIA, DE TOCADOR O DE COSMETICA  PREPARACIONES DE BELLEZA DE MAQUILLAJE Y PARA EL CUIDADO DE LA PIEL, EXCEPTO LOS MEDICAMENTOS, INCLUIDAS LAS PREPARACIONES ANTISOLARES Y LAS BRONCEADORAS; PREPARACIONES PARA MANICURAS O PEDICUROS. -Las dem¿s:  -Las dem¿s:     --Polvos, incluidos los compactos"
2022,3919.90.20.000U,"CAPITULO 39 MATERIAS PLASTICAS Y MANUFACTURAS DE ESTAS  MATERIAS  PLACAS,LAMINAS,HOJAS,CINTAS,TIRAS Y DEMAS FORMAS PLANAS AUTOADHESIVAS, DE PLASTICO,INCLUSO EN ROLLOS.        De poli(cloruro de vinilo)"
2022,8301.40.00.000P,"CAPITULO 83 MANUFACTURAS DIVERSAS DE METALES COMUNES.  CANDADOS, CERRADURAS Y CERROJOS (DE LLAVE, COMBINACION O ELECTRICOS), DE METAL COMUN;CIERRES Y MONTURAS CIERRE, CON CERRADURA INCORPORADA, DE METAL COMUN; LLAVES DE METAL COMUN PARA ESTOS ARTICULOS.        -Las dem¿s cerraduras; cerrojos."
2022,4821.10.00.000L,"CAPITULO 48 PAPEL Y CARTON; MANUFACTURAS DE PASTA DECELULOSA, DE PAPEL O DE CARTON  ETIQUETAS DE TODAS CLASES, DE PAPEL O CARTON,INCLUSO IMPRESAS.        -Impresas."
2022,3304.20.10.000H,"CAPITULO 33ACEITES ESENCIALES Y RESINOIDES; PEPARACIONES DE  PERFUMERIA, DE TOCADOR O DE COSMETICA  PREPARACIONES DE BELLEZA DE MAQUILLAJE Y PARA EL CUIDADO DE LA PIEL, EXCEPTO LOS MEDICAMENTOS, INCLUIDAS LAS PREPARACIONES ANTISOLARES Y LAS BRONCEADORAS; PREPARACIONES PARA MANICURAS O PEDICUROS.    -Preparaciones para el maquillaje de los ojos.       Sombras, delineadores, lapices para cejas y mascaras para pestaqas (""rimmel"")."
2022,8205.51.00.000H,"CAPITULO 82  HERRAMIENTAS Y UTLES, ARTICULOS DE CUCHILLERIAY CUBIERTOS DE MESA, DE METALES COMUNES; PARTESDE ESTOS ARTICULOS, DE METALES COMUNES  HERRAMIENTAS DE MANO (INCLUIDOS LOS DIAMANTESPARA VIDRIERO) NO EXPRESADAS NI COMPRENDIDAS EN OTRA PARTE; LAMPARAS DE SOLDAR Y SIMILARES;TORNILLOS DE BANCO, PRENSAS DE CARPINTERO YSIMILARES, EXCEPTO LOS QUE SEAN ACCESORIOS OPARTES DE MAQUINAS HERRAMIENTA; YUNQUES;FRAGUAS PORTATILES; MUELAS DE MANO O A PEDAL,CON BASTIDOR. -Las dem¿s herramientas de mano (incluidos los diamantes para vidriero):  -Las dem¿s herramientas de mano (incluidos los diamantes para vidriero):     --Para uso dom¿stico."
2022,9102.11.10.000H,"CAPITULO 91 APARATOS DE RELOJERIA Y SUS PARTES.  RELOJES DE PULSERA, BOLSILLO Y SIMILARES (INCLUIDOS LOS CONTADORES DE TIEMPO DE LOS MISMOS TIPOS), EXCEPTO LOS DE LA PARTIDA 91.01. -Relojes de pulsera, el¿ctricos, incluso con contador de tiempo incorporado:  -Relojes de pulsera, el¿ctricos, incluso con contador de tiempo incorporado: --Con indicador mec¿nico solamente.       Con caja de metal com¿n"
2022,6702.10.00.000Z,"CAPITULO 67 PLUMAS Y PLUMON PREPARADOS Y ARTICULOS DE PLUMAS  O DE PLUMON; FLORES, ARTIFICIALES; MANUFACTURASDE CABELLO.  FLORES, FOLLAJES Y FRUTOS, ARTIFICIALES Y SUSPARTES; ARTICULOS CONFECCIONADOS CON FLORES,FOLLAJES O FRUTOS, ARTIFICIALES.        -De pl¿stico."
2022,4202.19.00.000G,"CAPITULO 42 MANUFACTURAS DE CUERO; ARTICULOS  DE GUARNICIONERIA O DE TALABARTERIA;ARTICULOS DE VIAJE, BOLSOS DE MANO (CARTERAS)  Y CONTINENTES SIMILARES; MANUFACTURAS DE TRIPA  BAULES, MALETAS (VALIJAS), MALETINES, INCLUIDOS LOS DE ASEO Y LOS PORTADOCUMENTOS, PORTAFOLIOS (CARTERAS DE MANO),CARTAPACIOS, FUNDAS Y ESTUCHES PARA GAFAS (ANTEOJOS), BINOCULARES, CAMARAS FOTOGRAFICAS O CINEMATOGRAFICAS, INSTRUMENTOS MUSICALES O ARMAS Y CONTINENTES SIMILARES; SACOS DE VIAJE, SACOS (BOLSAS)* AISLANTES PARA ALIMENTOS Y BEBIDAS, BOLSAS DE ASEO, MOCHILAS, BOLSOS DE MANO(CARTERAS), BOLSAS PARA LA COMPRA, BILLETERAS, PORTAMONEDAS, PORTAMAPAS, PETACAS, PITILLERAS Y BOLSAS PARA TABACO, BOLSAS PARA HERRAMIENTAS Y PARA ARTICULOS DE DEPORTE, ESTUCHES PARA FRASCOS Y BOTELLAS, ESTUCHES PARA JOYAS, POLVERAS, ESTUCHES PARA ORFEBRERIA Y CONTINENTES SIMILARES, DE CUERO NATURAL O DE CUERO REGENERADO, HOJAS DE PLASTICO, MATERIA TEXTIL, FIBRA VULCANIZADA O CARTON, O RECUBIERTOS TOTALMENTE O EN SU MAYOR PARTE CON ESTAS MATERIAS O PAPEL. -Ba¿les, maletas (valijas) y maletines,  incluidos los de aseo y porta documentos, portafolios (carteras de mano), cartapacios y continentes similares  -Ba¿les, maletas (valijas) y maletines,  incluidos los de aseo y porta documentos, portafolios (carteras de mano), cartapacios y continentes similares     --Los dem¿s."
2022,4823.90.99.000T,"CAPITULO 48 PAPEL Y CARTON; MANUFACTURAS DE PASTA DECELULOSA, DE PAPEL O DE CARTON  LOS DEMAS PAPELES, CARTONES, GUATAS DE CELULOSA YNAPAS DE FIBRAS DE CELULOSA, CORTADOS EN FORMATO; LOS DEMAS ARTICULOS DE PASTA DE PAPEL, PAPEL, CARTON, GUATA DE CELULOSA O NAPAS DE FIBRAS DE CELULOSA.    -Los dem¿s.    Los dem¿s       Los dem¿s"
2022,8708.50.99.000Q,"CAPITULO 87 VEHICULOS AUTOMOVILES, TRACTORES, CICLOS Y DEMAS  VEHICULOS TERRESTRES, SUS PARTES Y ACCESORIOS  PARTES Y ACCESORIOS PARA VEHICULOS AUTOMOVILES DELAS PARTIDAS 87.01 A 87.05.    -Ejes con diferencial, incluso provistos con otros ¿rganos de trasmisi¿n, y ejes portadores; sus partes    Las dem?s"
2022,7320.20.90.000N,"CAPITULO 73 MANUFACTURAS DE FUNDICION, DE HIERRO O DE  ACERO.  MUELLES (RESORTES), BALLESTAS Y SUS HOJAS, DEHIERRO O ACERO.    -Muelles (resortes) helicoidales       Los dem¿s."
2022,7320.20.10.000K,"CAPITULO 73 MANUFACTURAS DE FUNDICION, DE HIERRO O DE  ACERO.  MUELLES (RESORTES), BALLESTAS Y SUS HOJAS, DEHIERRO O ACERO.    -Muelles (resortes) helicoidales       Cil¿ndricos."
2022,7318.19.00.000W,"CAPITULO 73 MANUFACTURAS DE FUNDICION, DE HIERRO O DE  ACERO.  TORNILLOS, PERNOS, TUERCAS, TIRAFONDOS, ESCARPIAS ROSCADAS, REMACHES, PASADORES,CLAVIJAS, CHAVETAS, ARANDELAS (INCLUIDAS LASARANDELAS DE MUELLE (RESORTE)) Y ARTICULOSSIMILARES, DE FUNDICION, HIERRO O ACERO. -Art¿culos roscados:  -Art¿culos roscados:     --Los dem¿s."
2022,8482.20.10.000L,"BIENES DE CAPITAL  RODAMIENTOS DE BOLAS, DE RODILLOS O DE AGUJAS.    -Rodamientos de rodillos c¿nicos, incluidos los ensamblados de conos y rodillos c¿nicos.       Radiales."
2022,8516.10.00.000Y,"CAPITULO 85  MAQUINAS, APARATOS Y MATERIAL ELECTRICO Y SUS PARTES; APARATOS DE GRABACION O DE REPRODUCCION  DEL SONIDO, APARATOS DE GRABACION O DE REPRODUCCION DE IMAGENES Y DE SONIDOS DE TELEVISION, Y LAS PARTES Y ACCESORIOS DE ESTOSAPARATOS.  CALENTADORES ELECTRICOS DE AGUA DE CALENTAMIENTOINSTANTANEO O ACUMULACION Y CALENTADORESELECTRICOS DE INMERSION; APARATOS ELECTRICOSPARA LA CALEFACCION DE ESPACIOS O SUELOS;APARATOS ELECTROTERMICOS P/ EL CUIDADO DEL CABELLO (POR EJEMPLO: SECADORES, RIZADORES,CALIENTATENACILLAS) O DE SECAR LAS MANOS; PLANCHAS ELECTRICAS; LOS DEMASAPARATOS ELECTROTERMICOS DE USO DOMESTICO;RESISTENCIAS CALENTADORAS, EXCEPTO LAS DE LAPARTIDA 85.45.        -Calentadores el¿ctricos de agua de calentamiento instant¿neo o de acumulaci¿n y calentadores el¿ctricos de inmersi¿n"
2022,7326.20.00.000L,"CAPITULO 73 MANUFACTURAS DE FUNDICION, DE HIERRO O DE  ACERO.  LAS DEMAS MANUFACTURAS DE HIERRO O ACERO.        -Manufacturas de alambre de hierro o acero"
2022,8504.10.00.000Q,"CAPITULO 85  MAQUINAS, APARATOS Y MATERIAL ELECTRICO Y SUS PARTES; APARATOS DE GRABACION O DE REPRODUCCION  DEL SONIDO, APARATOS DE GRABACION O DE REPRODUCCION DE IMAGENES Y DE SONIDOS DE TELEVISION, Y LAS PARTES Y ACCESORIOS DE ESTOSAPARATOS.  TRANSFORMADORES ELECTRICOS, CONVERTIDORES ELECTRICOS ESTATICOS (POR EJEMPLO:RECTIFICADORES), BOBINAS DE REACTANCIAS (DEAUTOINDUCCION).        -Balastos o reactancias para l¿mparas o tubos de descarga."
2022,9102.12.20.000E,"CAPITULO 91 APARATOS DE RELOJERIA Y SUS PARTES.  RELOJES DE PULSERA, BOLSILLO Y SIMILARES (INCLUIDOS LOS CONTADORES DE TIEMPO DE LOS MISMOS TIPOS), EXCEPTO LOS DE LA PARTIDA 91.01. -Relojes de pulsera, el¿ctricos, incluso con contador de tiempo incorporado:  -Relojes de pulsera, el¿ctricos, incluso con contador de tiempo incorporado: --Con indicador optoelectr¿nico solamente.       Con caja de pl¿stico,excepto las reforzadas con fibra de vidrio."
2022,3209.10.10.000E,"CAPITULO 32 EXTRACTOS CURTIENTES O TINTOREOS; TANINOS Y SUSDERIVADOS; PIGMENTOS Y DEMAS MATERIAS COLORANTES;  PINTURAS Y BARNICES; MASTIQUES; TINTAS  PINTURAS Y BARNICES A BASE DE POLIMEROS SINTETICOS O NATURALES MODIFICADOS, DISPERSOS ODISUELTOS EN UN MEDIO ACUOSO.     A base de pol¿meros acr¿licos o vin¿licos.       Pinturas."
2022,3824.99.39.000B,"CAPITULO 38PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA  PREPARACIONES AGLUTINANTES PARA MOLDES O NUCLEOS DE FUNDICION; PRODUCTOS QUIMICOS Y PREPARACIONES DE LA INDUSTRIA QUIMICA O DE LAS INDUSTRIAS CONEXAS (INCLUIDAS LAS MEZCLAS DE PRODUCTOS NATURALES), NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE, PRODUCTOS RESIDUALES DE LA INDUSTRIA QUIMICA O DE LAS INDUSTRIAS CONEXAS, NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE.    -- Los dem¿s --- Mezclas y preparaciones para caucho o pl¿stico y dem¿s mezclas y preparaciones para endurecer resinas sint¿ticas, colas, pinturas o para otros usos similares   Las dem¿s"
2022,4009.22.90.000R,"CAPITULO 40CAUCHO Y MANUFACTURAS DE CAUCHO.  TUBOS DE CAUCHO VULCANIZADO SIN ENDURECER,INCLUSO CON SUS ACCESORIOS (POR EJEMPLO: JUNTAS,CODOS, EMPALMES (RACORES)). -Reforzados o combinados de otro modo solamente con metal:  -Reforzados o combinados de otro modo solamente con metal: --Con accesorios       Los demas"
2022,4011.70.90.000L,CAPITULO 40CAUCHO Y MANUFACTURAS DE CAUCHO.  NEUMATICOS (LLANTAS NEUMATICAS) NUEVOS DE CAUCHO.    - De los tipos utilizados en veh¿culos y m¿quinas agr¿colas o forestales  --- Los dem¿s  Los dem¿s
2022,1108.14.00.000A,CAPITULO 11PRODUCTOS DE LA MOLINERIA; MALTA; ALMIDON YFECULA; INULINA; GLUTEN DE TRIGO  ALMIDON Y FECULA; INULINA. -Almid¿n y f¿cula:  -Almid¿n y f¿cula:     --F¿cula de mandioca (yuca).
2022,0805.10.00.000J,CAPITULO 8FRUTOS COMESTIBLES; CORTEZAS DE AGRIOS (CITRICOS)  O DE MELONES  AGRIOS (CITRICOS) FRESCOS O SECOS.        -Naranjas
2022,3808.93.23.000G,"CAPITULO 38PRODUCTOS DIVERSOS DE LA INDUSTRIA QUIMICA  INSECTICIDAS, RATICIDAS Y DEMAS ANTIRROEDORES, FUNGICIDAS, HERBICIDAS,INHIBIDORES DE GERMINACION Y REGULADORES DELCRECIMIENTO DE LAS PLANTAS, DESINFECTANTES YPRODUCTOS SIMILARES, PRESENTADOS EN FORMAS O ENVASES PARA LA VENTA AL POR MENOR, O COMOPREPARACIONES O EN ARTICULOS, TALES COMO CINTAS,MECHAS Y BUJIAS AZUFRADAS, Y PAPELES MATAMOSCAS. - Los dem¿s:  - Los dem¿s: - - Herbicidas, inhibidores de germinaci¿n y reguladores del crecimiento de las plantas      Herbicidas presentados de otro modo   Los dem¿s, a base de ametrina, atrazina o diur¿n"
2022,8510.90.11.000T,"CAPITULO 85  MAQUINAS, APARATOS Y MATERIAL ELECTRICO Y SUS PARTES; APARATOS DE GRABACION O DE REPRODUCCION  DEL SONIDO, APARATOS DE GRABACION O DE REPRODUCCION DE IMAGENES Y DE SONIDOS DE TELEVISION, Y LAS PARTES Y ACCESORIOS DE ESTOSAPARATOS.  AFEITADORAS,M¿QUINAS DE CORTAR EL PELO O ESQUILAR Y APARATOS DE DEPILAR,CON MOTOR EL¿CTRICO INCORPORADO.    -Partes    De afeitadoras.       Cuchillas."
2022,8510.20.00.000B,"CAPITULO 85  MAQUINAS, APARATOS Y MATERIAL ELECTRICO Y SUS PARTES; APARATOS DE GRABACION O DE REPRODUCCION  DEL SONIDO, APARATOS DE GRABACION O DE REPRODUCCION DE IMAGENES Y DE SONIDOS DE TELEVISION, Y LAS PARTES Y ACCESORIOS DE ESTOSAPARATOS.  AFEITADORAS,M¿QUINAS DE CORTAR EL PELO O ESQUILAR Y APARATOS DE DEPILAR,CON MOTOR EL¿CTRICO INCORPORADO.        -M¿quinas de cortar el pelo o de esquilar"
2022,8510.10.00.000M,"CAPITULO 85  MAQUINAS, APARATOS Y MATERIAL ELECTRICO Y SUS PARTES; APARATOS DE GRABACION O DE REPRODUCCION  DEL SONIDO, APARATOS DE GRABACION O DE REPRODUCCION DE IMAGENES Y DE SONIDOS DE TELEVISION, Y LAS PARTES Y ACCESORIOS DE ESTOSAPARATOS.  AFEITADORAS,M¿QUINAS DE CORTAR EL PELO O ESQUILAR Y APARATOS DE DEPILAR,CON MOTOR EL¿CTRICO INCORPORADO.        -Afeitadoras."
2022,9615.90.00.000H,"CAPITULO 96 MANUFACTURAS DIVERSAS  PEINES, PEINETAS, PASADORES Y ARTICULOS SIMILARES; HORQUILLAS; RIZADORES, BIGUDIESY ARTICULOS SIMILARES PARA EL PEINADO, EXCEPTOLOS DE LA PARTIDA 85.16, Y SUS PARTES.        -Los dem¿s."
2022,8517.62.54.000Q,"CAPITULO 85  MAQUINAS, APARATOS Y MATERIAL ELECTRICO Y SUS PARTES; APARATOS DE GRABACION O DE REPRODUCCION  DEL SONIDO, APARATOS DE GRABACION O DE REPRODUCCION DE IMAGENES Y DE SONIDOS DE TELEVISION, Y LAS PARTES Y ACCESORIOS DE ESTOSAPARATOS.  TEL¿FONOS, INCLUIDOS LOS TEL¿FONOS CELULARES (M¿VILES)* Y LOS DE OTRAS REDES INAL¿MBRICAS; LOS DEM¿S APARATOS DE TRANSMISI¿N O RECEPCI¿N DE VOZ, IMAGEN U OTROS DATOS, INCLUIDOS LOS DE COMUNICACI¿N EN RED CON O SIN 84.43, 85.25, 85.27 U 85.28 - Los dem¿s aparatos de transmisi¿n o recepci¿n de voz, imagen u otros datos, incluidos los de comunicaci¿n en red con o sin cable (tales como redes locales (LAN) o extendidas (WAN))  - Los dem¿s aparatos de transmisi¿n o recepci¿n de voz, imagen u otros datos, incluidos los de comunicaci¿n en red con o sin cable (tales como redes locales (LAN) o extendidas (WAN)) - - Aparatos para la recepci¿n, conversi¿n y transmisi¿n o regeneraci¿n de voz, imagen u otros datos, incluidos los de conmutaci¿n o encaminamiento (¿switching and routing apparatus¿)     Aparatos para la recepci¿n, transmisi¿n o regeneraci¿n de voz, imagen o datos, en redes con cable        Distribuidores de conexiones para redes (¿hub¿)"
2022,9503.00.10.000B,"CAPITULO 95JUGUETES, JUEGOS Y ARTICULOS PARA RECREO O PARA DEPORTE; SUS PARTES Y ACCESORIOS  LOS DEMAS JUGUETES; MODELOS REDUCIDOS A ESCALA Y MODELOS SIMILARES, PARA ENTRETENIMIENTO, INCLUSO ANIMADOS; ROMPECABEZAS DE CUAQUIER CLASE.    TRICICLOS, PATINETES, COCHES DE PEDAL Y JUGUETES SIMILARES  CON RUEDAS; COCHES Y SILLAS DE RUEDAS PARA MU¿ECAS O MU¿ECOS; MU¿ECAS O MU¿ECOS; LOS DEM¿S JUGUETES; MODELOS REDUCIDOS Y MODELOS SIMILARES, PARA ENTRETENIMIENTO, INCLUSO ANIMADOS; ROMPECABEZAS DE CUALQUIER CLASE.         Triciclos, patinetes, coches de pedal y juguetes similares con ruedas; coches y sillas  de ruedas para mu¿ecas o mu¿ecos"
2022,9503.00.91.000M,"CAPITULO 95JUGUETES, JUEGOS Y ARTICULOS PARA RECREO O PARA DEPORTE; SUS PARTES Y ACCESORIOS  LOS DEMAS JUGUETES; MODELOS REDUCIDOS A ESCALA Y MODELOS SIMILARES, PARA ENTRETENIMIENTO, INCLUSO ANIMADOS; ROMPECABEZAS DE CUAQUIER CLASE.    TRICICLOS, PATINETES, COCHES DE PEDAL Y JUGUETES SIMILARES  CON RUEDAS; COCHES Y SILLAS DE RUEDAS PARA MU¿ECAS O MU¿ECOS; MU¿ECAS O MU¿ECOS; LOS DEM¿S JUGUETES; MODELOS REDUCIDOS Y MODELOS SIMILARES, PARA ENTRETENIMIENTO, INCLUSO ANIMADOS; ROMPECABEZAS DE CUALQUIER CLASE.         Los dem¿s juguetes y modelos           Instrumentos y aparatos, de m¿sica, de juguete"
2022,8708.70.90.000A,"CAPITULO 87 VEHICULOS AUTOMOVILES, TRACTORES, CICLOS Y DEMAS  VEHICULOS TERRESTRES, SUS PARTES Y ACCESORIOS  PARTES Y ACCESORIOS PARA VEHICULOS AUTOMOVILES DELAS PARTIDAS 87.01 A 87.05.    -Ruedas, sus partes y accesorios.       Los dem?s"
2022,8712.00.10.000H,"CAPITULO 87 VEHICULOS AUTOMOVILES, TRACTORES, CICLOS Y DEMAS  VEHICULOS TERRESTRES, SUS PARTES Y ACCESORIOS      BICICLETAS Y DEMAS VELOCIPEDOS (INCLUIDOS LOSTRICICLOS PARA REPARTO), SIN MOTOR.       Bicicletas."
2022,9503.00.98.000Q,"CAPITULO 95JUGUETES, JUEGOS Y ARTICULOS PARA RECREO O PARA DEPORTE; SUS PARTES Y ACCESORIOS  LOS DEMAS JUGUETES; MODELOS REDUCIDOS A ESCALA Y MODELOS SIMILARES, PARA ENTRETENIMIENTO, INCLUSO ANIMADOS; ROMPECABEZAS DE CUAQUIER CLASE.    TRICICLOS, PATINETES, COCHES DE PEDAL Y JUGUETES SIMILARES  CON RUEDAS; COCHES Y SILLAS DE RUEDAS PARA MU¿ECAS O MU¿ECOS; MU¿ECAS O MU¿ECOS; LOS DEM¿S JUGUETES; MODELOS REDUCIDOS Y MODELOS SIMILARES, PARA ENTRETENIMIENTO, INCLUSO ANIMADOS; ROMPECABEZAS DE CUALQUIER CLASE.         Los dem¿s juguetes y modelos           Los dem¿s, con motor no el¿ctrico"
